"","ID","GC3s","Synteny","discordance_marni","n_genospecies","n_members"
"19536","group7869",0.857143,35.3337,0,1,64
"19537","group787",0.753061,25.6855,1,5,177
"19538","group7870",0.7,38.5,0,1,4
"19539","group7871",0.758557,34.8628,0,2,75
"19540","group7872",0.772872,29.3352,0,2,107
"19541","group7873",0.610587,30.1291,0,3,109
"19542","group7874",0.691745,30.175,1,3,109
"19543","group7875",0.720417,30.5735,0,3,109
"19544","group7876",0.557174,30.618,0,3,109
"19545","group7877",0.577624,30.7346,0,3,108
"19546","group7878",0.691474,8.84203,0,2,117
"19547","group7879",0.623472,9.33992,0,3,23
"19548","group788",0.74046,25.6233,1,5,177
"19549","group7880",0.615589,9.29249,0,3,23
"19550","group7881",0.717268,14.9043,1,4,79
"19551","group7882",0.691086,10.1425,2,5,89
"19552","group7883",0.704123,14.9797,1,4,80
"19553","group7884",0.735763,14.6254,1,4,79
"19554","group7885",0.727977,12.8063,3,5,91
"19555","group7886",0.739276,12.5499,1,4,85
"19556","group7887",0.538261,12.3198,0,3,46
"19557","group7888",0.636157,11.137,0,3,53
"19558","group7889",0.687999,12.3238,1,4,21
"19559","group789",0.77668,25.5543,0,5,177
"19560","group7890",0.656312,4.97148,1,4,34
"19561","group7891",0.77718,32.0299,0,2,107
"19562","group7892",0.682106,32.3443,0,2,121
"19563","group7893",0.600868,32.7154,1,2,121
"19564","group7894",0.564997,33.1167,1,2,121
"19565","group7895",0.592183,33.6303,1,2,121
"19566","group7896",0.665993,34.2008,1,2,121
"19567","group7897",0.608782,34.5843,1,2,121
"19568","group7898",0.594549,35.5629,0,2,119
"19569","group7899",0.738809,33.2483,1,5,164
"19570","group79",0.559107,29.0446,1,5,201
"19571","group790",0.742426,25.4831,1,5,177
"19572","group7900",0.753929,34.0538,1,4,129
"19573","group7901",0.782368,18.038,1,5,67
"19574","group7902",0.625,31.4905,0,2,21
"19575","group7903",0.753546,23.0091,0,5,98
"19576","group7904",0.624615,36.3738,0,1,38
"19577","group7905",0.718142,27.9828,0,4,75
"19578","group7906",0.678594,27.3621,0,4,75
"19579","group7907",0.752658,30.2757,1,3,67
"19580","group7908",0.871821,29.6567,1,3,67
"19581","group7909",0.780436,29.0241,1,3,67
"19582","group791",0.647346,25.415,0,5,177
"19583","group7910",0.847366,27.9508,1,3,67
"19584","group7911",0.776133,30.2778,0,1,9
"19585","group7912",0.592283,10.0968,0,3,31
"19586","group7913",0.747977,28.0359,0,2,83
"19587","group7914",0.715835,28.6788,0,2,83
"19588","group7915",0.800764,23.0588,1,3,94
"19589","group7916",0.819846,29.8798,0,2,83
"19590","group7917",0.685828,30.556,1,2,83
"19591","group7918",0.703804,30.7247,0,2,83
"19592","group7919",0.74317,30.7723,0,2,83
"19593","group792",0.694674,20.9566,0,5,201
"19594","group7920",0.74597,30.6914,0,2,81
"19595","group7921",0.68905,24.2814,0,3,94
"19596","group7922",0.605777,28.2981,1,1,109
"19597","group7923",0.59536,28.7028,0,1,109
"19598","group7924",0.740017,29.5531,1,1,109
"19599","group7925",0.693548,31.2444,1,1,10
"19600","group7926",0.720588,27.836,0,1,34
"19601","group7927",0.742673,21.1247,1,5,146
"19602","group7928",0.670162,2.08333,0,1,16
"19603","group7929",0.657847,2.52778,0,1,8
"19604","group793",0.694156,21.2396,0,5,200
"19605","group7930",0.536413,10.2908,0,1,115
"19606","group7931",0.3,14.9826,1,1,64
"19607","group7932",0.526691,14.9333,1,4,83
"19608","group7933",0.450853,20.2407,1,1,88
"19609","group7934",0.703704,35.3455,1,1,11
"19610","group7935",0.447097,24.3376,0,1,84
"19611","group7936",0.428188,26.1648,0,1,92
"19612","group7937",0.609583,17.4816,1,4,128
"19613","group7938",0.692438,22.5309,0,3,99
"19614","group7939",0.708333,26.6479,0,1,94
"19615","group794",0.688947,16.8771,0,4,162
"19616","group7940",0.736842,27.991,1,1,84
"19617","group7941",0.7,26.4316,1,1,94
"19618","group7942",0.763899,14.5789,8,4,130
"19619","group7943",0.544324,15.7675,1,4,134
"19620","group7944",0.694951,14.6969,1,4,156
"19621","group7945",0.58041,17.9618,1,3,119
"19622","group7946",0.654142,22.1761,0,3,121
"19623","group7947",0.645161,27.1948,1,1,97
"19624","group7948",0.552632,28.5696,0,1,86
"19625","group7949",0.75,27.1363,1,1,97
"19626","group795",0.66631,25.1783,0,4,164
"19627","group7950",0.740007,17.4689,1,4,95
"19628","group7951",0.846154,22.3346,1,1,95
"19629","group7952",0.769577,11.108,3,5,175
"19630","group7953",0.641702,24.1028,1,1,80
"19631","group7954",0.626984,23.9404,0,1,95
"19632","group7955",0.639283,25.1792,1,1,88
"19633","group7956",0.782609,27.131,1,1,80
"19634","group7957",0.5625,21.7869,1,1,78
"19635","group7958",0.75,20.8515,1,1,78
"19636","group7959",0.740227,9.74359,0,2,13
"19637","group796",0.86412,21.0961,1,5,201
"19638","group7960",0.614798,13.0555,1,2,122
"19639","group7961",0.718648,13.4613,1,2,122
"19640","group7962",0.478261,14.5399,1,1,109
"19641","group7963",0.78267,21.1617,0,3,102
"19642","group7964",0.684914,26.1746,1,1,77
"19643","group7965",0.568371,17.842,0,3,107
"19644","group7966",0.629573,12.8423,1,4,131
"19645","group7967",0.762237,13.4069,1,3,126
"19646","group7968",0.577003,21.164,1,1,90
"19647","group7969",0.538462,20.7416,0,1,90
"19648","group797",0.796779,21.1144,1,5,201
"19649","group7970",0.772243,19.2848,1,2,66
"19650","group7971",0.825656,14.2786,0,1,98
"19651","group7972",0.72,14.2281,0,1,98
"19652","group7973",0.639871,14.9206,0,1,91
"19653","group7974",0.641374,8.19189,0,4,125
"19654","group7975",0.735146,12.3204,0,2,95
"19655","group7976",0.703704,12.5035,0,1,95
"19656","group7977",0.691633,8.50568,0,5,156
"19657","group7978",0.559083,8.18741,1,5,187
"19658","group7979",0.683462,8.62322,2,4,169
"19659","group798",0.783971,21.103,0,5,201
"19660","group7980",0.760596,8.6543,1,4,167
"19661","group7981",0.554487,14.2231,0,1,77
"19662","group7982",0.663999,14.2996,1,1,92
"19663","group7983",0.642857,14.6276,1,1,91
"19664","group7984",0.580645,14.2244,1,1,95
"19665","group7985",0.626606,13.4838,0,1,93
"19666","group7986",0.652451,3.49056,0,1,86
"19667","group7987",0.63664,1.66802,0,1,39
"19668","group7988",0.625461,4.3693,0,3,78
"19669","group7989",0.602344,15.6037,0,2,41
"19670","group799",0.718647,21.0569,0,5,201
"19671","group7990",0.755628,22.7732,1,3,59
"19672","group7991",0.754958,8.70061,2,4,91
"19673","group7992",0.66395,16.1294,1,3,33
"19674","group7993",0.866667,38.2222,1,1,9
"19675","group7994",0.754454,11.4746,0,4,130
"19676","group7995",0.714588,31.8689,0,3,61
"19677","group7996",0.774217,11.2877,0,5,131
"19678","group7997",0.760515,11.2182,1,5,131
"19679","group7998",0.750615,17.9905,0,2,15
"19680","group7999",0.561498,21.3146,1,4,89
"19681","group8",0.693506,24.4248,0,5,201
"19682","group80",0.764956,28.7751,1,5,201
"19683","group800",0.803468,20.645,0,5,201
"19684","group8000",0.713913,22.043,0,4,86
"19685","group8001",0.724081,21.4226,1,4,89
"19686","group8002",0.745929,21.5283,0,4,89
"19687","group8003",0.718031,21.6977,1,4,89
"19688","group8004",0.675736,21.8304,0,4,89
"19689","group8005",0.755961,22.0552,0,4,89
"19690","group8006",0.675048,25.6135,0,1,110
"19691","group8007",0.778309,27.2087,1,1,117
"19692","group8008",0.704907,28.6932,0,4,145
"19693","group8009",0.708113,12.2568,0,4,114
"19694","group801",0.794467,21.559,0,5,200
"19695","group8010",0.722175,16.6656,3,5,153
"19696","group8011",0.740428,16.9267,2,5,154
"19697","group8012",0.710283,13.784,2,5,178
"19698","group8013",0.69718,18.4773,1,5,151
"19699","group8014",0.79527,18.6985,2,5,153
"19700","group8015",0.73113,19.7239,0,5,144
"19701","group8016",0.835339,21.0423,1,5,120
"19702","group8017",0.580503,14.5177,0,4,106
"19703","group8018",0.745564,12.6098,1,4,110
"19704","group8019",0.805134,19.2501,4,5,153
"19705","group802",0.763502,21.7613,1,5,200
"19706","group8020",0.748938,19.2448,1,5,153
"19707","group8021",0.741716,19.4541,2,5,153
"19708","group8022",0.725269,19.1446,1,5,154
"19709","group8023",0.777752,19.0554,3,5,153
"19710","group8024",0.763772,18.1268,1,5,153
"19711","group8025",0.713469,17.4966,1,5,153
"19712","group8026",0.64418,18.9594,1,4,113
"19713","group8027",0.729444,18.2828,3,4,120
"19714","group8028",0.740936,13.4265,3,5,164
"19715","group8029",0.725087,13.4025,2,5,163
"19716","group803",0.800678,22.0926,0,5,201
"19717","group8030",0.73707,17.6932,0,3,126
"19718","group8031",0.717598,17.9832,0,3,125
"19719","group8032",0.679003,17.7585,1,3,126
"19720","group8033",0.730236,17.6908,1,3,126
"19721","group8034",0.679245,18.3218,0,3,109
"19722","group8035",0.697316,17.4399,0,3,126
"19723","group8036",0.686225,12.7397,1,4,113
"19724","group8037",0.771429,37.3333,1,1,12
"19725","group8038",0.77259,5.12658,2,3,102
"19726","group8039",0.706074,15.036,0,2,42
"19727","group804",0.738197,22.303,1,5,201
"19728","group8040",0.719052,13.6429,0,1,8
"19729","group8041",0.738414,16.5754,0,3,83
"19730","group8042",0.691679,17.9997,1,2,80
"19731","group8043",0.6239,26.1328,0,3,124
"19732","group8044",0.642857,35.5355,0,1,93
"19733","group8045",0.773928,33.7599,0,2,95
"19734","group8046",0.837312,21.8575,1,4,135
"19735","group8047",0.795862,21.7328,0,4,135
"19736","group8048",0.757209,21.6088,0,4,135
"19737","group8049",0.693555,21.3841,1,4,135
"19738","group805",0.788317,22.3207,1,5,188
"19739","group8050",0.717739,21.0543,0,4,135
"19740","group8051",0.596832,20.7613,1,4,135
"19741","group8052",0.644676,31.5324,0,1,94
"19742","group8053",0.552174,31.3945,1,1,87
"19743","group8054",0.721885,29.4948,0,3,87
"19744","group8055",0.660498,29.4611,1,3,87
"19745","group8056",0.784286,29.4785,0,3,87
"19746","group8057",0.7772,29.2812,1,3,87
"19747","group8058",0.791425,29.2959,0,3,87
"19748","group8059",0.803929,29.3157,1,3,87
"19749","group806",0.752979,22.7049,1,5,201
"19750","group8060",0.769062,29.2807,1,3,87
"19751","group8061",0.763671,31.5266,0,2,83
"19752","group8062",0.421053,34.8798,1,1,78
"19753","group8063",0.566386,28.0799,0,1,93
"19754","group8064",0.647752,19.3541,0,1,114
"19755","group8065",0.714286,19.016,0,1,114
"19756","group8066",0.510804,18.8797,0,1,113
"19757","group8067",0.590265,21.1014,2,3,98
"19758","group8068",0.759087,28.0791,1,2,70
"19759","group8069",0.664133,20.4632,0,2,20
"19760","group807",0.849125,22.7468,2,5,201
"19761","group8070",0.667025,26.004,0,1,93
"19762","group8071",0.753205,31.0453,0,1,78
"19763","group8072",0.712108,30.5811,1,1,78
"19764","group8073",0.771432,30.1362,0,1,78
"19765","group8074",0.774728,29.6803,0,1,78
"19766","group8075",0.75214,29.1617,0,1,77
"19767","group8076",0.682013,27.8965,1,2,79
"19768","group8077",0.513515,13.043,0,3,137
"19769","group8078",0.810561,15.8088,0,4,124
"19770","group8079",0.684141,15.5438,1,4,124
"19771","group808",0.768109,22.8835,1,5,201
"19772","group8080",0.639173,19.2488,1,1,103
"19773","group8081",0.673159,17.8211,0,1,115
"19774","group8082",0.625985,8.04086,1,2,30
"19775","group8083",0.646697,2.73333,0,2,6
"19776","group8084",0.791145,11.3739,0,1,114
"19777","group8085",0.555556,0.582418,1,1,11
"19778","group8086",0.555556,0.333333,0,1,3
"19779","group8087",0.659866,27.8567,0,2,118
"19780","group8088",0.740943,35.6634,1,2,95
"19781","group8089",0.691965,35.6262,1,2,95
"19782","group809",0.813862,23.276,1,5,196
"19783","group8090",0.779791,35.583,0,2,95
"19784","group8091",0.828571,38.6429,0,1,8
"19785","group8092",0.8289,35.5996,1,2,87
"19786","group8093",0.788024,35.5256,1,2,95
"19787","group8094",0.88274,35.9195,0,2,94
"19788","group8095",0.827978,35.5536,1,2,95
"19789","group8096",0.801059,35.574,1,2,95
"19790","group8097",0.88064,35.5944,1,2,95
"19791","group8098",0.737013,35.559,0,2,95
"19792","group8099",0.726696,35.5223,0,2,95
"19793","group81",0.82888,28.4702,0,5,201
"19794","group810",0.81807,23.4335,1,5,200
"19795","group8100",0.752647,16.3068,0,4,163
"19796","group8101",0.743992,4.15238,1,4,15
"19797","group8102",0.703704,11.5531,1,1,81
"19798","group8103",0.748331,12.0399,1,1,72
"19799","group8104",0.664793,12.4607,1,1,82
"19800","group8105",0.773444,11.7258,0,1,92
"19801","group8106",0.705932,8.02674,0,3,104
"19802","group8107",0.728468,10.7196,0,2,100
"19803","group8108",0.739088,12.5344,1,1,93
"19804","group8109",0.653333,13.412,0,1,90
"19805","group811",0.727677,23.2828,1,5,200
"19806","group8110",0.513514,12.5804,0,1,94
"19807","group8111",0.764524,8.76528,0,3,111
"19808","group8112",0.719398,13.976,0,1,55
"19809","group8113",0.520353,7.48322,1,3,124
"19810","group8114",0.661709,12.4291,0,1,91
"19811","group8115",0.694658,12.8051,0,1,92
"19812","group8116",0.519074,13.5553,0,1,82
"19813","group8117",0.391442,13.3775,1,1,91
"19814","group8118",0.535714,13.3272,0,1,91
"19815","group8119",0.609194,13.8284,0,1,77
"19816","group812",0.776681,22.9908,1,5,201
"19817","group8120",0.659091,13.7934,1,1,74
"19818","group8121",0.540911,12.5544,0,1,34
"19819","group8122",0.525,0.666667,0,1,3
"19820","group8123",0.753259,5.43812,1,4,74
"19821","group8124",0.612845,18.1048,0,1,78
"19822","group8125",0.727848,17.0133,0,1,78
"19823","group8126",0.651757,14.4558,1,2,85
"19824","group8127",0.605749,11.6443,1,3,94
"19825","group8128",0.615103,2.49474,0,3,19
"19826","group8129",0.641026,33,0,1,2
"19827","group813",0.775,23.3254,1,5,201
"19828","group8130",0.579503,7.65466,0,2,69
"19829","group8131",0.541391,5.47619,0,2,7
"19830","group8132",0.606659,14.1597,1,1,95
"19831","group8133",0.675743,14.0684,0,2,96
"19832","group8134",0.515708,6.55959,1,5,158
"19833","group8135",0.571419,12.3259,1,4,94
"19834","group8136",0.6598,15.75,1,1,17
"19835","group8137",0.658718,13.7568,1,1,75
"19836","group8138",0.772727,13.4845,1,1,91
"19837","group8139",0.589304,9.89677,0,1,31
"19838","group814",0.553255,23.6031,1,5,201
"19839","group8140",0.651163,19.2293,0,1,52
"19840","group8141",0.690996,7.16177,2,4,120
"19841","group8142",0.569259,7.63154,1,4,121
"19842","group8143",0.613072,11.3525,1,3,99
"19843","group8144",0.711663,17.6799,0,1,69
"19844","group8145",0.703235,1.4531,0,1,79
"19845","group8146",0.633273,1.31583,0,1,84
"19846","group8147",0.671277,2.66667,0,2,6
"19847","group8148",0.684539,24.3416,6,5,121
"19848","group8149",0.770897,32.0796,0,3,67
"19849","group815",0.841067,24.4184,2,5,197
"19850","group8150",0.675393,21.1999,1,2,54
"19851","group8151",0.596867,9.49012,6,4,81
"19852","group8152",0.666667,20.1,1,1,25
"19853","group8153",0.679478,20.6235,0,1,47
"19854","group8154",0.818494,20.8076,0,1,47
"19855","group8155",0.682371,21.1767,0,1,47
"19856","group8156",0.716794,21.4292,0,1,47
"19857","group8157",0.772552,21.7419,1,1,47
"19858","group8158",0.684136,6.61538,0,1,13
"19859","group8159",0.684962,2.77586,1,2,26
"19860","group816",0.740675,24.0199,0,5,201
"19861","group8160",0.58744,38.3863,0,1,76
"19862","group8161",0.837204,36.7157,0,3,119
"19863","group8162",0.710938,34.7783,0,2,52
"19864","group8163",0.6,34.7195,1,2,52
"19865","group8164",0.694805,18.1429,0,1,7
"19866","group8165",0.789694,36.3074,1,1,82
"19867","group8166",0.684425,1.90909,1,2,12
"19868","group8167",0.627232,9.83333,1,3,4
"19869","group8168",0.747857,1.52381,1,1,15
"19870","group8169",0.730415,19.0952,0,1,7
"19871","group817",0.784027,23.8679,1,5,201
"19872","group8170",0.711138,17.3333,0,1,3
"19873","group8171",0.747036,40,0,1,7
"19874","group8172",0.623454,5.9955,1,3,37
"19875","group8173",0.788618,29.4585,0,1,41
"19876","group8174",0.768241,28.819,0,2,109
"19877","group8175",0.502516,31.558,1,2,69
"19878","group8176",0.753005,29.9094,1,4,95
"19879","group8177",0.709841,28.6928,0,1,18
"19880","group8178",0.688329,14.4769,0,1,25
"19881","group8179",0.683667,16.9846,0,1,39
"19882","group818",0.811085,23.509,2,5,201
"19883","group8180",0.669963,11.7143,0,2,7
"19884","group8181",0.613199,25.1292,0,2,56
"19885","group8182",0.842105,18.5922,0,1,56
"19886","group8183",0.580209,24.0541,0,1,37
"19887","group8184",0.583143,18.165,0,1,38
"19888","group8185",0.581664,23.6061,0,1,41
"19889","group8186",0.595891,18.5269,0,2,68
"19890","group8187",0.654889,1.5395,1,1,35
"19891","group8188",0.74891,18.4234,0,1,37
"19892","group8189",0.682468,12.0313,1,4,27
"19893","group819",0.74153,22.6779,2,5,201
"19894","group8190",0.804004,8.20667,0,1,21
"19895","group8191",0.624277,1.32143,1,1,8
"19896","group8192",0.670088,7.16667,0,1,4
"19897","group8193",0.727273,0.566176,1,1,15
"19898","group8194",0.672414,6.78378,1,2,37
"19899","group8195",0.669837,3.57143,0,2,8
"19900","group8196",0.658649,1.33333,0,1,7
"19901","group8197",0.663627,10.5,0,1,4
"19902","group8198",0.586371,8.35556,0,3,8
"19903","group8199",0.618776,6.06633,0,1,43
"19904","group82",0.768002,28.1207,2,5,201
"19905","group820",0.706112,22.2782,1,5,200
"19906","group8200",0.646651,22.6822,1,3,55
"19907","group8201",0.759027,23.7328,0,2,35
"19908","group8202",0.666737,28.7325,0,3,51
"19909","group8203",0.705718,14.3246,1,4,107
"19910","group8204",0.862888,27.9992,0,3,51
"19911","group8205",0.794355,26.6109,1,3,52
"19912","group8206",0.851144,11.093,1,5,82
"19913","group8207",0.849826,11.0109,1,5,82
"19914","group8208",0.75555,10.9535,2,5,82
"19915","group8209",0.853599,11.1563,1,5,82
"19916","group821",0.79789,22.1877,1,5,197
"19917","group8210",0.745968,10.8271,1,5,82
"19918","group8211",0.559162,15.6878,0,3,51
"19919","group8212",0.537298,21.5308,0,2,42
"19920","group8213",0.794322,23.6219,0,5,59
"19921","group8214",0.626984,0,0,2,3
"19922","group8215",0.71296,14.9566,0,5,131
"19923","group8216",0.621351,27.5097,1,5,132
"19924","group8217",0.575836,15.117,1,3,81
"19925","group8218",0.676833,16.3579,0,4,80
"19926","group8219",0.790643,17.9263,0,3,76
"19927","group822",0.816479,22.6463,2,5,201
"19928","group8220",0.719318,21.9142,2,5,87
"19929","group8221",0.729545,25.1705,1,2,40
"19930","group8222",0.689212,24.9449,0,2,40
"19931","group8223",0.806026,25.2294,1,2,39
"19932","group8224",0.812963,24.1487,1,2,40
"19933","group8225",0.841818,24.0756,0,2,40
"19934","group8226",0.742185,18.0463,0,3,47
"19935","group8227",0.66328,2.57815,1,4,35
"19936","group8228",0.678223,1.45455,1,3,12
"19937","group8229",0.668875,7.25327,1,4,50
"19938","group823",0.732889,23.1099,0,5,201
"19939","group8230",0.72695,13,0,2,3
"19940","group8231",0.70265,4.3876,1,5,37
"19941","group8232",0.739952,18.9555,0,3,67
"19942","group8233",0.628571,29.8841,0,2,24
"19943","group8234",0.668426,11.4679,1,5,91
"19944","group8235",0.671705,12.7363,0,4,85
"19945","group8236",0.61744,23.6191,1,5,82
"19946","group8237",0.729122,30.2285,1,5,108
"19947","group8238",0.596326,31.7274,0,2,91
"19948","group8239",0.595801,25.1356,1,5,109
"19949","group824",0.799224,23.1803,1,5,201
"19950","group8240",0.641962,16.4329,0,3,83
"19951","group8241",0.741776,24.4581,1,5,97
"19952","group8242",0.761307,14.5193,0,3,70
"19953","group8243",0.753908,27.1142,0,2,44
"19954","group8244",0.629363,26.8848,0,3,79
"19955","group8245",0.752115,26.4713,0,4,84
"19956","group8246",0.804342,26.1503,0,4,84
"19957","group8247",0.596222,7.84667,0,3,25
"19958","group8248",0.675606,22.1454,0,5,97
"19959","group8249",0.681024,30.9852,1,4,92
"19960","group825",0.705883,23.3543,0,5,201
"19961","group8250",0.657776,29.202,0,5,96
"19962","group8251",0.667059,31.4125,0,3,38
"19963","group8252",0.694507,31.4637,1,3,38
"19964","group8253",0.643091,33.1156,0,2,37
"19965","group8254",0.679452,14.9123,1,3,50
"19966","group8255",0.657443,33.033,1,2,37
"19967","group8256",0.716988,32.9895,0,2,37
"19968","group8257",0.658292,32.9474,1,2,37
"19969","group8258",0.675676,32.9069,1,2,37
"19970","group8259",0.641658,29.5938,0,2,39
"19971","group826",0.529467,23.5227,1,5,201
"19972","group8260",0.446429,33.2672,0,2,35
"19973","group8261",0.628365,10.1975,2,5,99
"19974","group8262",0.566351,27.7917,0,4,97
"19975","group8263",0.397676,33.0434,0,2,49
"19976","group8264",0.628211,31.4899,0,5,97
"19977","group8265",0.666643,31.7556,0,5,97
"19978","group8266",0.632959,29.2182,0,2,11
"19979","group8267",0.666576,31.7748,1,2,48
"19980","group8268",0.615643,31.9583,0,2,48
"19981","group8269",0.526786,32.1418,0,2,48
